author_id,name,last,fore,initials,affiliations,is_industry_affiliated,industry_orgs,paper_count
b05f1e26d9c5,"Feliu, Ariadna",Feliu,Ariadna,A,"Department of Primary Care and Public Health, School of Public Health, Imperial College London, London, UK a.feliu@imperial.ac.uk.; Center for Biomedical Research in Respiratory Diseases (CIBER en Enfermedades Respiratorias, CIBERES), Madrid, Spain.",False,,1
2770aa15dc16,"Fagerstrom, Karl",Fagerstrom,Karl,K,"Fagerstrom Consulting, Framnasvagen 8, 18531, Vaxholm, Sweden. karl.fagerstrom@hotmail.com.",False,,1
71e56d49ba88,"Mravcik, Viktor",Mravcik,Viktor,V,"Spolecnost Podane Ruce, Brno, Czech Republic.; Department of Addictology, First Faculty of Medicine, Charles University, Prague, Czech Republic.; Department for Drug Policy Coordination, Office of the Government, Prague, Czech Republic.",False,,1
05961b941d38,"Fal, Andrzej",Fal,Andrzej,A,"Polish Society of Public Health, Wrocław, Poland.; Collegium Medicum, Warsaw Faculty of Medicine, Cardinal Stefan Wyszynski University, Warsaw, Poland.",False,,1
c791e5db45d5,"Gervasini, Guillermo",Gervasini,Guillermo,G,"Department of Medical and Surgical Therapeutics, University of Extremadura, Badajoz, Spain.; Institute of Molecular Pathology Biomarkers, University of Extremadura, Badajoz, Spain.",False,,1
850631457c4b,"Robles, Nicolas Roberto",Robles,Nicolas Roberto,NR,"Nephrology Department, Hospital Universitario de Badajoz, Badajoz, Spain.; Biomedical Sciences Department, Universidad de Extremadura, Badajoz, Spain.",False,,1
53a15afe45fb,"Noggle, Brendan",Noggle,Brendan,B,"Altria Client Services LLC, 601 E. Jackson Street, Richmond, VA, 23019, USA.; Altria Client Services LLC, Richmond, VA, United States.",True,Altria,2
2f52d3a0c456,"Flora, Jason W",Flora,Jason W,JW,"Altria Client Services LLC, 601 E. Jackson Street, Richmond, VA, 23019, USA. Jason.W.Flora@altria.com.",True,Altria,1
de7fb32d57c1,"Zain, Ali",Zain,Ali,A,"Walter Cronkite School of Journalism and Mass Communication, Arizona State University, 555 N Central Ave, Phoenix, AZ, 85004, United States.",False,,1
b7e5c6ab1f33,"Mursaleen, Muhammad",Mursaleen,Muhammad,M,"Department of Internal Medicine, Ayub Medical College, Abbottabad, Pakistan.",False,,1
d6521c04f959,"Tahir, Maryum",Tahir,Maryum,M,"Department of Internal Medicine, Ayub Medical College, Abbottabad, Pakistan.",False,,1
2dc524a6dbf7,"Suleman, Muhammad Umer",Suleman,Muhammad Umer,MU,"Department of Internal Medicine, Ayub Medical College, Abbottabad, Pakistan.",False,,1
303d628d5f73,"Tabassum, Syeda Nafisa",Tabassum,Syeda Nafisa,SN,"Department of Microbiology, Bangladesh Rural Advancement Committee University Dhaka, Bangladesh.",False,,1
4e7ffb2a7ebd,"Khalil, Umer",Khalil,Umer,U,"Department of Internal Medicine, Ayub Medical College, Abbottabad, Pakistan.",False,,1
881b3e5cc714,"Khatun, Julekha",Khatun,Julekha,J,"Department of Chemistry, J.K College, Purulia, 723101, India.",False,,1
a1f036e1d7ce,"Dhak, Debasis",Dhak,Debasis,D,"Nanomaterials Research Lab, Department of Chemistry, Sidho-Kanho-Birsha University, Purulia, 723104, India. Electronic address: debasisdhak@yahoo.co.in.",False,,1
17aa75c609e7,"Dobbs, Page",Dobbs,Page,P,"Department of Health, Human Performance and Recreation, University of Arkansas Fayetteville, Fayetteville, Arkansas, USA pdobbs@uark.edu.; Center for Public Health and Technology, University of Arkansas Fayetteville, Fayetteville, Arkansas, USA.",False,,1
56f4a8667347,"McCormick, Charlotte",McCormick,Charlotte,C,"Department of Health, Human Performance and Recreation, University of Arkansas Fayetteville, Fayetteville, Arkansas, USA.; Center for Public Health and Technology, University of Arkansas Fayetteville, Fayetteville, Arkansas, USA.",False,,1
404b069e8393,"Murthy, Deya",Murthy,Deya,D,"College of Letters and Sciences, University of California Berkeley, Berkeley, California, USA.",False,,1
5fec96bfec60,"Hayek, Paula",Hayek,Paula,P,"Department of Health, Human Performance and Recreation, University of Arkansas Fayetteville, Fayetteville, Arkansas, USA.",False,,1
292160308290,"Leach, Timothy S",Leach,Timothy S,TS,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
d2a5c81afd7d,"Albertson, Steven",Albertson,Steven,S,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
845e946eb097,"Clapp, Phillip W",Clapp,Phillip W,PW,"Department of Cell Biology and Physiology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.; Marsico Lung Institute, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",False,,1
2f9042bafef0,"Surendran, Vikram",Surendran,Vikram,V,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
5ec22c825701,"Simon, Trang",Simon,Trang,T,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
72351c473476,"Walker, Stephen J",Walker,Stephen J,SJ,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
835e27c33260,"Atala, Anthony",Atala,Anthony,A,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
3d067e16b9b2,"Murphy, Sean V",Murphy,Sean V,SV,"Wake Forest Institute for Regenerative Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA.",False,,1
5ab9cab93ecd,"Swoboda, Christine M",Swoboda,Christine M,CM,"The Center for the Advancement of Team Science, Analytics, and Systems Thinking in Health Services and Implementation Science Research (CATALYST), College of Medicine, The Ohio State University, Columbus, OH, USA. Electronic address: Christine.swoboda@osumc.edu.",False,,1
eeee0cccd697,"Aldrich, Alison M",Aldrich,Alison M,AM,"The Center for the Advancement of Team Science, Analytics, and Systems Thinking in Health Services and Implementation Science Research (CATALYST), College of Medicine, The Ohio State University, Columbus, OH, USA.",False,,1
951211704efb,"Walker, Daniel M",Walker,Daniel M,DM,"The Center for the Advancement of Team Science, Analytics, and Systems Thinking in Health Services and Implementation Science Research (CATALYST), College of Medicine, The Ohio State University, Columbus, OH, USA; Department of Family and Community Medicine, College of Medicine, The Ohio State University, Columbus, OH, USA.",False,,1
3f506bf7c0ab,"McAlearney, Ann Scheck",McAlearney,Ann Scheck,AS,"The Center for the Advancement of Team Science, Analytics, and Systems Thinking in Health Services and Implementation Science Research (CATALYST), College of Medicine, The Ohio State University, Columbus, OH, USA; Department of Family and Community Medicine, College of Medicine, The Ohio State University, Columbus, OH, USA.",False,,1
9d24a18e12af,"Lüthi, Emmanuelle",Lüthi,Emmanuelle,E,"Departement of Ambulatory Care, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Route de Berne 113, Lausanne, 1010, Switzerland. emmanuelle.luthi@unisante.ch.",False,,1
2ebc99df7f4f,"Velarde Crézé, Camille",Velarde Crézé,Camille,C,"Department of Health Promotion and Prevention, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Lausanne, Switzerland.",False,,1
c65d309ed74a,"Lebon, Luc",Lebon,Luc,L,"Department of Health Promotion and Prevention, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Lausanne, Switzerland.",False,,1
1f67814fc2d2,"Jacot-Sadowski, Isabelle",Jacot-Sadowski,Isabelle,I,"Department of Health Promotion and Prevention, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Lausanne, Switzerland.",False,,1
67e30d8ad079,"Zürcher, Karin",Zürcher,Karin,K,"Department of Health Promotion and Prevention, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Lausanne, Switzerland.",False,,1
e74ee424dcdb,"Cornuz, Jacques",Cornuz,Jacques,J,"Departement of Ambulatory Care, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Route de Berne 113, Lausanne, 1010, Switzerland.",False,,1
e82f870aca55,"Duperrex, Olivier",Duperrex,Olivier,O,"Department of Health Promotion and Prevention, University Center for Primary Care and Public Health (Unisanté), University of Lausanne, Lausanne, Switzerland.",False,,1
0380f38c9d71,"Ma, Claire L",Ma,Claire L,CL,"Health Management and Policy, University of Michigan, Ann Arbor, USA.",False,,1
f5f52b194b27,"Wu, Angela Difeng",Wu,Angela Difeng,AD,"Nuffield Department of Primary Care Health Sciences, University of Oxford, Oxford, UK.",False,,2
715ac1461ddd,"Jarman, Holly",Jarman,Holly,H,"Health Management and Policy, University of Michigan, Ann Arbor, USA.",False,,2
c163bfe51d40,"Long, Zhangde",Long,Zhangde,Z,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
a360c75139af,"Wu, Yihong",Wu,Yihong,Y,"College of Tobacco Science and Engineering, Zhengzhou University of Light Industry, Zhengzhou, 450000, China.",False,,1
b1622d672f8e,"Ning, Zhenxing",Ning,Zhenxing,Z,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
82239cdc6a51,"Zong, Dongyue",Zong,Dongyue,D,"Technical Center of China Tobacco Jiangsu Industrial Co. Ltd, Nanjing, 210019, China.",False,,1
6d4a0e1f6e1e,"Qu, Lili",Qu,Lili,L,"College of Tobacco Science and Engineering, Zhengzhou University of Light Industry, Zhengzhou, 450000, China.",False,,1
33d37c322ddb,"Su, Zan",Su,Zan,Z,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
35b78c8ec549,"Sun, Jiansheng",Sun,Jiansheng,J,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
4bcaca595a6f,"Li, Jigang",Li,Jigang,J,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
423008d5be10,"Xue, Yun",Xue,Yun,Y,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
6f53862e5ca4,"Liu, Qibin",Liu,Qibin,Q,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
95c91e2181c9,"Hu, Zhizhong",Hu,Zhizhong,Z,"Technical Center of China Tobacco Guangxi Industrial Co. Ltd, Nanning, 530001, China.",False,,1
9506dd4153b3,"Xu, Chunping",Xu,Chunping,C,"College of Tobacco Science and Engineering, Zhengzhou University of Light Industry, Zhengzhou, 450000, China. C.p.xu@email.zzuli.edu.cn.",False,,1
a239768f2e6e,"Bosnjak, Mascha",Bosnjak,Mascha,M,"School of Medicine, The University of Queensland, St Lucia, Brisbane, Australia. Electronic address: s4702376@uq.edu.au.",False,,1
7a39a0d39b33,"Burmeister, Elizabeth A",Burmeister,Elizabeth A,EA,"Rural Clinical School, The University of Queensland, St Lucia, Brisbane, Australia; Wide Bay Hospital and Health Service, Queensland, Australia. Electronic address: Liz.burmeister@health.qld.gov.au.",False,,1
07419630e528,"Ratsch, Angela",Ratsch,Angela,A,"Rural Clinical School, The University of Queensland, St Lucia, Brisbane, Australia; Wide Bay Hospital and Health Service, Queensland, Australia. Electronic address: angela.ratsch@health.qld.gov.au.",False,,1
7e0c92ff52c4,"Chen, Biao",Chen,Biao,B,"Department of Medical Engineering, The Second Affiliated Hospital of Anhui Medical University, Hefei, Anhui, 230601, China.; School of Biomedical Engineering, Anhui Medical University, Hefei, Anhui, 230032, China.",False,,1
2ce270652014,"Gan, Hefan",Gan,Hefan,H,"Center for Advanced interdisciplinary science and Biomedicine of institute of Health and Medicine (HM), Division of Life sciences and Medicine, University of science and Technology of China, Hefei, Anhui, 230027, China.",False,,1
aee201d0e53d,"Yang, Li",Yang,Li,L,"School of Biomedical Engineering, Anhui Medical University, Hefei, Anhui, 230032, China.",False,,1
3dc47e12958b,"Yan, Xie",Yan,Xie,X,"Department of Medical Engineering, The Second Affiliated Hospital of Anhui Medical University, Hefei, Anhui, 230601, China.",False,,1
4592968367f3,"Lv, Xinyou",Lv,Xinyou,X,"Department of Psychology, School of Humanities and Social Sciences University of Science and Technology of China, Hefei, Anhui, 230026, China.",False,,1
b2cd9e153a7a,"Zhang, Xiaochu",Zhang,Xiaochu,X,"Center for Advanced interdisciplinary science and Biomedicine of institute of Health and Medicine (HM), Division of Life sciences and Medicine, University of science and Technology of China, Hefei, Anhui, 230027, China. zxcustc@ustc.edu.cn.; Key Laboratory of Brain-Machine Intelligence for Information Behavior (Ministry of Education and Shanghai), School of Business and Management, Shanghai International Studies University, Shanghai, 201620, China. zxcustc@ustc.edu.cn.; Business School, Guizhou Education University, Guiyang, Guizhou, 550018, China. zxcustc@ustc.edu.cn.; Application Technology Center of Physical Therapy to Brain Disorders, Institute of Advanced Technology, University of Science and Technology of China, Hefei, Anhui, 230031, China. zxcustc@ustc.edu.cn.",False,,1
87f2c1165991,"Bu, Junjie",Bu,Junjie,J,"The First Department of Critical Care Medicine, The Second Affiliated Hospital of Anhui Medical University, Hefei, Anhui, 230601, China. bujunjie@ahmu.edu.cn.; School of Biomedical Engineering, Center for Big Data and Population Health of IHM, Anhui Medical University, Hefei, Anhui, 230032, China. bujunjie@ahmu.edu.cn.",False,,1
db3d72f4ea59,"Hu, Claire Chia-Yu",Hu,Claire Chia-Yu,CC,"School of Psychology, Deakin University, Burwood, Australia.",False,,1
82cb7580490d,"Dong, Tianyu",Dong,Tianyu,T,"Beijing Key Laboratory of Flavor Chemistry, Beijing Technology and Business University, Beijing, China.",False,,1
32e7e33d9ef5,"Sun, Haowei",Sun,Haowei,H,"Yunnan Tobacco Quality Inspection & Supervision Station, Kunming, Yunnan, China.",False,,1
360c2509a0d7,"Xu, Anchuan",Xu,Anchuan,A,"Technology Center, China Tobacco Yunnan Industrial Co., Ltd., Kunming, Yunnan, China.",False,,1
70d40fcbb6cf,"Wang, Chunqiong",Wang,Chunqiong,C,"Yunnan Tobacco Quality Inspection & Supervision Station, Kunming, Yunnan, China.",False,,1
54b18619f18e,"Li, Dan",Li,Dan,D,"Yunnan Tobacco Quality Inspection & Supervision Station, Kunming, Yunnan, China.",False,,1
f2f575e50aad,"Cai, Jieyun",Cai,Jieyun,J,"Yunnan Tobacco Quality Inspection & Supervision Station, Kunming, Yunnan, China.",False,,1
42f8b5ef32ec,"Bu, Lingduo",Bu,Lingduo,L,"Yunnan Tobacco Company, Yuxi, Yunnan, China.",False,,1
9b934cd1979d,"Zhang, Ke",Zhang,Ke,K,"Yunnan Tobacco Quality Inspection & Supervision Station, Kunming, Yunnan, China.",False,,1
2226e613fcc5,"Chen, Haitao",Chen,Haitao,H,"Beijing Key Laboratory of Flavor Chemistry, Beijing Technology and Business University, Beijing, China.",False,,1
cef2beb02576,"Mthembu, Zanele R S",Mthembu,Zanele R S,ZRS,"Campaign for Tobacco-Free Kids, Pretoria, South Africa.",False,,1
125dfb59a1ec,"Taylor, Luke",Taylor,Luke,L,Rio de Janeiro.,False,,1
f2dad1079bd8,"Najafi, Mohammad Reza",Najafi,Mohammad Reza,MR,"Department of Plant Protection, College of Agriculture Sciences and Food Industries, Science and Research Branch, Islamic Azad University, Tehran, Iran.",False,,1
515b6d524fdd,"Aghajani, Mohammad Ali",Aghajani,Mohammad Ali,MA,"Plant Protection Research Department, Golestan Agricultural and Natural Resources Research Center, AREEO, Gorgan, Iran.",False,,1
87b71cd1ca24,"Safaie, Naser",Safaie,Naser,N,"Department of Plant Pathology, Faculty of Agriculture, Tarbiat Modares University, Tehran, Iran.",False,,1
022beafd4279,"Rahmanpour, Siamak",Rahmanpour,Siamak,S,"Department of Oil Seed Research, Seedling and Seed Research Institute, Karaj, Iran.",False,,1
772ec3a791fb,"Cook, Gemma",Cook,Gemma,G,"Melbourne Centre for Behaviour Change, Melbourne School of Psychological Sciences, The University of Melbourne, Melbourne, Victoria, Australia.",False,,1
79411ba4ea01,"Thatasawakul, Chawaphat",Thatasawakul,Chawaphat,C,"Department of Community Medicine, Faculty of Medicine Ramathibodi Hospital, Mahidol University, 270 Rama VI Road, Ratchathewi, Bangkok 10400, Thailand.",False,,1
e53fb78cbd40,"Youngcharoen, Kamolnut",Youngcharoen,Kamolnut,K,"Department of Community Medicine, Faculty of Medicine Ramathibodi Hospital, Mahidol University, 270 Rama VI Road, Ratchathewi, Bangkok 10400, Thailand.",False,,1
eb57b0c3c3a5,"Soponvashira, Veerapattra",Soponvashira,Veerapattra,V,"Department of Community Medicine, Faculty of Medicine Ramathibodi Hospital, Mahidol University, 270 Rama VI Road, Ratchathewi, Bangkok 10400, Thailand.",False,,1
ea48069f2c3b,"Pichetsin, Panpetch",Pichetsin,Panpetch,P,"Department of Community Medicine, Faculty of Medicine Ramathibodi Hospital, Mahidol University, 270 Rama VI Road, Ratchathewi, Bangkok 10400, Thailand.",False,,1
a6da3badff9c,"Ebdon, Madeleine",Ebdon,Madeleine,M,"Addictions Department, Institute of Psychiatry, Psychology and Neuroscience (IoPPN), King's College London, UK.",False,,1
6c1d51cde4a6,"Nottage, Matilda",Nottage,Matilda,M,"Addictions Department, Institute of Psychiatry, Psychology and Neuroscience (IoPPN), King's College London, UK.",False,,1
cb170ecde929,"Cheeseman, Hazel",Cheeseman,Hazel,H,"Action on Smoking and Health, England.; SPECTRUM Consortium, Edinburgh, UK.; Action on Smoking and Health, London, UK.",False,,2
0a73daec59ce,"Bunce, Laura",Bunce,Laura,L,"Action on Smoking and Health, England.",False,,1
e72c630b971e,"Thomas, Alexander",Thomas,Alexander,A,"Indiana University School of Medicine Addiction Psychiatry Fellowship Program, Goodman Hall, Department of Psychiatry, Indianapolis, IN 46202, USA.",False,,1
5065da1b7098,"Chambers, R Andrew",Chambers,R Andrew,RA,"Indiana University School of Medicine Addiction Psychiatry Fellowship Program, Goodman Hall, Department of Psychiatry, Indianapolis, IN 46202, USA.",False,,1
76a2b2a832c8,"Mead-Morse, Erin L",Mead-Morse,Erin L,EL,"Department of Public Health Sciences, UConn Health, Farmington, Connecticut, USA mead@uchc.edu.",False,,1
341a128e49f7,"Ouellette, Rachel R",Ouellette,Rachel R,RR,"Department of Psychiatry, Yale School of Medicine, New Haven, Connecticut, USA.",False,,1
2376f2f9ad4f,"Córdoba García, R",Córdoba García,R,R,"Facultad de Medicina, Centro de Salud Delicias Sur, Zaragoza, Spain.",False,,1
ee4ce81448f5,"Barchilon Cohen, V",Barchilon Cohen,V,V,"Centro de Salud San Fernando, Cádiz, Spain.",False,,1
cafa2bd8a3ea,"Lozano Fernández, J",Lozano Fernández,J,J,"Fundación de Atención Primaria, Spain.",False,,1
32bd1b0d922a,"Torras-Borrell, J",Torras-Borrell,J,J,"Centro de Atención Primaria Sant Llàtzer, UDAMFiC Consorci Sanitari de Terrassa, Barcelona, Spain. Electronic address: joan.torras.borrell@gmail.com.",False,,1
44a6f0eaa971,"Al-Otaibi, Hajed M",Al-Otaibi,Hajed M,HM,"Department of Respiratory Therapy, Faculty of Medical Rehabilitation Sciences, King Abdulaziz University, Jeddah, Saudi Arabia.; Respiratory Therapy Unit, King Abdulaziz University Hospital, King Abdulaziz University, Jeddah, Saudi Arabia.",False,,1
9bacf4703823,"Althobiani, Malik A",Althobiani,Malik A,MA,"Department of Respiratory Therapy, Faculty of Medical Rehabilitation Sciences, King Abdulaziz University, Jeddah, Saudi Arabia.; Respiratory Therapy Unit, King Abdulaziz University Hospital, King Abdulaziz University, Jeddah, Saudi Arabia.",False,,1
18574b9d28c3,"Wakefield, Tanner",Wakefield,Tanner,T,"School of Medicine, University of California, San Francisco, CA, United States.",False,,1
a9062146c8fc,"Yorgancioglu, Arzu",Yorgancioglu,Arzu,A,"Department of Pulmonology, Medical Faculty, Celal Bayar University, Global Initiative for Asthma (GINA), Manisa, Turkey.",False,,1
96b5c4762d84,"Abreu, Breno M",Abreu,Breno M,BM,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.; Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro, Rio de Janeiro, Brazil.",False,,1
698d2d673006,"Assimos, Raiane D N",Assimos,Raiane D N,RDN,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.; Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro, Rio de Janeiro, Brazil.",False,,1
0cf4b603e044,"Ricardino, Larissa M",Ricardino,Larissa M,LM,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.; Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro, Rio de Janeiro, Brazil.",False,,1
2697b21ca1ba,"Frazão, Juliana D S",Frazão,Juliana D S,JDS,"Universidade Federal Fluminense, Niterói, Brazil.",False,,1
52ab49c60683,"Piras, Stefania S",Piras,Stefania S,SS,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.",False,,1
c525e8c9d3cd,"Castello Branco, Patricia A",Castello Branco,Patricia A,PA,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.",False,,1
57d624ef4b40,"Albertassi, Patricia G D",Albertassi,Patricia G D,PGD,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.",False,,1
dc899190f34a,"Cavaggioni, Jeanne A V",Cavaggioni,Jeanne A V,JAV,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.",False,,1
63ad9c82618c,"Fernandes, Ana Márcia M S",Fernandes,Ana Márcia M S,AMMS,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.",False,,1
c9bd07726236,"da Silva, Andre Luiz O",da Silva,Andre Luiz O,ALO,"Agência Nacional de Vigilância Sanitária, Brasília, Brazil.",False,,1
177d9aa4772a,"Millard, Colin",Millard,Colin,C,"Population Health Sciences Institute, Faculty of Medical Sciences, Newcastle University, Baddiley-Clark Building, Newcastle Upon Tyne, NE2 4AX, UK.",False,,1
ac868501fa7c,"McColl, Elaine",McColl,Elaine,E,"Population Health Sciences Institute, Faculty of Medical Sciences, Newcastle University, Baddiley-Clark Building, Newcastle Upon Tyne, NE2 4AX, UK.",False,,1
8ec06e02b82b,"Cioe, Patricia A",Cioe,Patricia A,PA,"Center for Alcohol and Addiction Studies, Department of Behavioral and Social Sciences, Brown University School of Public Health, Providence, RI, USA. Electronic address: Patricia_Cioe@brown.edu.",False,,2
be22b871f263,"Lechner, William V",Lechner,William V,WV,"Department of Psychological Sciences, Kent State University, Kent, OH, USA.",False,,2
b710c98bc56f,"Stang, Garrett S",Stang,Garrett S,GS,"Center for Alcohol and Addiction Studies, Department of Behavioral and Social Sciences, Brown University School of Public Health, Providence, RI, USA.",False,,2
b101d04015d0,"Kahler, Christopher W",Kahler,Christopher W,CW,"Center for Alcohol and Addiction Studies, Department of Behavioral and Social Sciences, Brown University School of Public Health, Providence, RI, USA.",False,,2
bbf5ab03a0f0,"Tashima, Karen T",Tashima,Karen T,KT,"Department of Medicine, Warren Alpert Medical School of Brown University, Providence, RI, USA; Division of Infectious Diseases, Warren Alpert Medical School of Brown University, Providence, RI, USA.",False,,2
15e0f9228757,"Nabi-Burza, Emara",Nabi-Burza,Emara,E,"Division of General Academic Pediatrics, Massachusetts General Hospital for Children, Boston.; Tobacco Research and Treatment Center, Massachusetts General Hospital, Boston.",False,,1
869b3c7881ed,"Jeffers, Abra M",Jeffers,Abra M,AM,"Division of General Academic Pediatrics, Massachusetts General Hospital for Children, Boston.; Tobacco Research and Treatment Center, Massachusetts General Hospital, Boston.; Mongan Institute Health Policy Center, Massachusetts General Hospital, Boston, Massachusetts.",False,,1
62919d3d0d1e,"Ramachandran, Janani",Ramachandran,Janani,J,"Clinical Futures, PolicyLab, and The Possibilities Project, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",False,,1
8f2f11f54edc,"Thayer, Jeritt G",Thayer,Jeritt G,JG,"Department of Pediatrics, Perelman School of Medicine, University of Pennsylvania, Philadelphia.; Department of Biomedical and Health Informatics, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",False,,1
19424e04f65c,"Hipple, Bethany",Hipple,Bethany,B,"Division of General Academic Pediatrics, Massachusetts General Hospital for Children, Boston.; Tobacco Research and Treatment Center, Massachusetts General Hospital, Boston.",False,,1
0e4508d796af,"Levy, Douglas E",Levy,Douglas E,DE,"Tobacco Research and Treatment Center, Massachusetts General Hospital, Boston.; Mongan Institute Health Policy Center, Massachusetts General Hospital, Boston, Massachusetts.; Harvard Medical School, Boston, Massachusetts.",False,,1
dd9a51e8fcd8,"Grundmeier, Robert W",Grundmeier,Robert W,RW,"Department of Pediatrics, Perelman School of Medicine, University of Pennsylvania, Philadelphia.; Department of Biomedical and Health Informatics, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",False,,1
ebc2b1999e32,"Drouin, Olivier",Drouin,Olivier,O,"Division of General Pediatrics, Department of Pediatrics, Centre Hospitalier Universitaire Sainte-Justine, Montréal, Quebec, Canada.; Department of Pediatrics, Faculty of Medicine, Université de Montréal, Montréal, Quebec, Canada.; Department of Social and Preventive Medicine, School of Public Health, Université de Montréal, Montréal, Quebec, Canada.",False,,1
e1c7a47e8071,"Vangel, Mark",Vangel,Mark,M,"Department of Biostatistics, Massachusetts General Hospital, Boston.",False,,1
0894e9bf210b,"Bryant-Stephens, Tyra",Bryant-Stephens,Tyra,T,"Department of Pediatrics, Perelman School of Medicine, University of Pennsylvania, Philadelphia.",False,,1
7403d8b569b8,"Nekrasova, Ekaterina",Nekrasova,Ekaterina,E,"Clinical Futures, PolicyLab, and The Possibilities Project, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",False,,1
a328a47f31d2,"McKnight, Madeline",McKnight,Madeline,M,"University of North Carolina at Chapel Hill School of Medicine, Chapel Hill.",False,,1
1afb2cff6214,"Fiks, Alexander G",Fiks,Alexander G,AG,"Department of Pediatrics, Perelman School of Medicine, University of Pennsylvania, Philadelphia.; Clinical Futures, PolicyLab, and The Possibilities Project, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.; Department of Biomedical and Health Informatics, Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",False,,1
4496088c8b05,"Liu, Hejun",Liu,Hejun,H,"College of Biomass Science and Engineering, Sichuan University, Chengdu, China.",False,,1
acf8896ffe2b,"Fang, Xin",Fang,Xin,X,"College of Biomass Science and Engineering, Sichuan University, Chengdu, China.; Key Laboratory of Leather Chemistry and Engineering, Ministry of Education, Sichuan University, Chengdu, China.",False,,1
46e756bf7f1d,"Zeng, Shuhua",Zeng,Shuhua,S,"College of Agronomy, Sichuan Agricultural University, Chengdu, China.",False,,1
9788ef8ed8a6,"La Rosa, Giusy Rita Maria",La Rosa,Giusy Rita Maria,GRM,"Department of Clinical and Experimental Medicine, University of Catania, Catania, Italy. Electronic address: giusy.larosa@unict.it.; Department of Clinical and Experimental Medicine, University of Catania, Via Santa Sofia, 89, Catania 95123, Italy. Electronic address: giusy.larosa@unict.it.; Department of Clinical and Experimental Medicine, University of Catania, Catania, Italy. giusy.larosa@unict.it.",False,,3
b7c7f705037c,"Del Giovane, Cinzia",Del Giovane,Cinzia,C,"Department of Medical and Surgical Sciences for Children and Adults, University-Hospital of Modena and Reggio Emilia, Modena, Italy; Institute of Primary Health Care (BIHAM), University of Bern, Bern, Switzerland.",False,,2
3e537032572b,"Minozzi, Silvia",Minozzi,Silvia,S,"Department of Epidemiology, Lazio Regional Health Service, Rome, Italy.",False,,2
d5cad40942c5,"Zakiawati, Dewi",Zakiawati,Dewi,D,"Department of Oral Medicine, Faculty of Dentistry, Universitas Padjadjaran, West Java, Indonesia.",False,,1
27e515abde50,"Ludovichetti, Francesco Saverio",Ludovichetti,Francesco Saverio,FS,"Dentistry section, Department of Neuroscience, University of Padua, Padua, Italy.",False,,1
eb53f8fd9a54,"Kim, Baek Il",Kim,Baek Il,BI,"Department of Preventive Dentistry & Public Oral Health, Yonsei University College of Dentistry, Seoul, Republic of Korea.",False,,1
