author_id,name,is_industry,paper_count,pct_positive,degree,weighted_degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality
4e5f5dbc046b,"Sebrié, Ernesto M",False,4,0.0,6,17,0.003636,0.000152,0.180993,3e-06
014eddefe718,"Hartwell, Greg",False,4,0.0,3,3,0.001818,0.000152,0.211422,3.3e-05
561f65cf97ec,"Erinoso, Olufemi",False,2,0.0,4,4,0.002424,0.000152,0.207464,2e-06
bc4744b67d41,"Severini, Gianella",False,4,0.0,6,17,0.003636,0.000152,0.180993,3e-06
e1574552fbec,"Maziak, Wasim",False,7,14.3,18,40,0.010909,0.000152,0.2622,0.000484
6cf7666aa8ab,"Businelle, Michael S",False,3,33.3,6,12,0.003636,0.000151,0.226077,1.3e-05
05a0eb2afde3,"Ibrahim, Christine",False,3,100.0,8,16,0.004848,0.000149,0.226468,4.2e-05
6421ff382bce,"Blumberger, Daniel M",False,3,100.0,8,16,0.004848,0.000149,0.226468,4.2e-05
d5874b87222f,"Singer, Jill M",False,2,0.0,8,9,0.004848,0.000147,0.231848,1.4e-05
5a4bb2e66863,"El Hourani, Mario",False,2,0.0,7,9,0.004242,0.000144,0.227929,2.5e-05
e57dfcead836,"Russell, Marie",False,2,0.0,4,6,0.002424,0.000144,0.199703,0.000146
a3a5284963e7,"Smith, Danielle M",False,6,16.7,32,76,0.019394,0.000144,0.269605,0.0683
6f977f73d427,"Loewen, Ruth",False,2,50.0,23,34,0.013939,0.000143,0.261414,0.029818
9232b621955d,"Lempert, Lauren K",False,3,0.0,5,6,0.00303,0.000142,0.223489,1.9e-05
01179bc8081c,"Davis, Danielle R",False,3,0.0,8,9,0.004848,0.000141,0.235057,4.4e-05
d1e5a40d2018,"Perks, Siobhan N",False,2,0.0,10,11,0.006061,0.000141,0.230378,0.000113
6912be7bbec8,"Freitas-Lemos, Roberta",False,3,33.3,12,19,0.007273,0.000141,0.27117,0.009722
477055e42c5c,"Orlan, Elizabeth N",False,2,0.0,4,4,0.002424,0.00014,0.208224,7e-06
42abe9032358,"Leischow, Scott J",False,3,0.0,5,5,0.00303,0.000137,0.225337,4.1e-05
dbe4a60eb795,"Williams, Jill M",False,3,0.0,4,6,0.002424,0.000132,0.266311,0.001796
55a239fd0887,"Marynak, Kristy",False,2,0.0,8,10,0.004848,0.000128,0.222424,3e-05
a0523bc85c9d,"Douglas, Clifford E",False,4,25.0,11,15,0.006667,0.000126,0.251656,0.007099
50778c8b4507,"Ferdous, Tarana",False,2,0.0,11,14,0.006667,0.000125,0.243412,7.3e-05
02b1e69334eb,"Behm, Ilan",False,2,0.0,4,5,0.002424,0.000125,0.238442,0.000171
956ce6fc41cd,"Leverette, Robert",False,3,0.0,18,28,0.010909,0.000124,0.214966,7e-06
545077bc1c6a,"Sarles, Samantha Emma",False,2,0.0,4,4,0.002424,0.000122,0.219918,8e-06
9faf9d5c59eb,"Havel, Christopher",False,4,0.0,10,20,0.006061,0.000121,0.25796,0.000633
27bbb7384570,"Vela, Cynthia",False,2,0.0,10,14,0.006061,0.000118,0.197442,3e-06
6b1ed5541d4e,"Patel, Minal",False,2,0.0,7,7,0.004242,0.000115,0.223527,9.4e-05
ae24974e8b35,"Cadham, Christopher J",False,2,50.0,10,14,0.006061,0.000114,0.251898,0.008095
9788ef8ed8a6,"La Rosa, Giusy Rita Maria",False,3,0.0,13,24,0.007879,0.000113,0.205476,4.2e-05
cbd5f2863080,"Carmella, Steven G",False,2,50.0,21,31,0.012727,0.000112,0.27033,0.001252
3acb6cfd026a,"Jensen, Joni A",False,2,50.0,21,31,0.012727,0.000112,0.27033,0.001252
2e94f0a39d2f,"Peitsch, Manuel C",True,7,28.6,21,57,0.012727,0.000112,0.17657,0.0
f790ae560f14,"Freudenheim, Jo L",False,5,0.0,10,37,0.006061,0.000111,0.252238,0.000812
c1556e504aae,"Wewers, Mark D",False,5,0.0,10,37,0.006061,0.000111,0.252238,0.000812
9a2a8f2f5d96,"McElroy, Joseph P",False,5,0.0,10,37,0.006061,0.000111,0.252238,0.000812
14e774d47dd9,"Maloney, Sarah",False,4,0.0,16,26,0.009697,0.00011,0.253068,0.00038
dacf1ea976a8,"Lycett, Deborah",False,2,100.0,8,9,0.004848,0.000109,0.219365,1.9e-05
2c763e2d9c97,"Barnes, Andrew J",False,5,20.0,10,18,0.006061,0.000109,0.249877,0.000318
c9845774f952,"Davis, R A",False,10,10.0,20,43,0.012121,0.000108,0.015365,0.0
4d83a93089a4,"Sanders-Jackson, Ashley",False,2,0.0,3,3,0.001818,0.000105,0.208324,5e-06
8d2bb6d70a32,"Wetter, David W",False,4,75.0,10,22,0.006061,0.000105,0.229408,6.1e-05
2bec84678a2e,"Carter, Chandler C",False,4,0.0,7,13,0.004242,0.000103,0.220698,9.8e-05
6383a2cc1f16,"Assunta, Mary",False,2,100.0,3,3,0.001818,0.000101,0.173986,1e-06
6eb48fa36a9a,"Laestadius, Linnea",False,2,0.0,6,9,0.003636,9.9e-05,0.235947,7.5e-05
26e0b989d196,"El-Boraie, Ahmed",False,3,100.0,15,24,0.009091,9.7e-05,0.264053,0.000512
a67caf1c38af,"Cinciripini, Paul",False,6,50.0,16,44,0.009697,9.5e-05,0.266311,0.001236
f9f7e3b4d085,"Brown, Jennifer L",False,3,0.0,7,11,0.004242,9.3e-05,0.217976,1.2e-05
534fa7bb433d,"Zhang, Zhao",False,2,0.0,3,4,0.001818,9.1e-05,0.213493,3e-06
e14ad90e1faf,"Ge, Shaolin",False,2,0.0,3,4,0.001818,9.1e-05,0.213493,3e-06
b50936148bf1,"Yan, X Sherwin",True,3,0.0,4,6,0.002424,8.7e-05,0.179675,0.0
c867cb07f29b,"Chapple, Iain",False,4,0.0,14,33,0.008485,8.4e-05,0.205508,5.6e-05
ad0f9c564632,"Amaliya, Amaliya",False,4,0.0,14,33,0.008485,8.4e-05,0.205508,5.6e-05
2b5bc9d3a33e,"Diaz, Megan C",False,4,0.0,11,16,0.006667,8.4e-05,0.213667,2.9e-05
0ecdf3c28db3,"Pesko, Michael F",False,3,0.0,9,9,0.005455,8.4e-05,0.215889,0.000103
c2d48d40fb82,"Kowalski, Jan",False,4,0.0,14,33,0.008485,8.4e-05,0.205508,5.6e-05
8be32971417e,"Fetterman, Jessica L",False,4,0.0,13,26,0.007879,8.3e-05,0.259444,0.000239
078320a9bc06,"Puntambekar, Namrata",False,2,50.0,3,4,0.001818,8.1e-05,0.182153,4e-06
81ac981b281a,"Nian, Qinghua",False,5,0.0,10,24,0.006061,8.1e-05,0.236246,4.3e-05
4319fea86b0b,"Gupta, Prakash C",False,2,50.0,3,4,0.001818,8.1e-05,0.182153,4e-06
3603e3e513f8,"Curry, Laurel",False,2,0.0,4,4,0.002424,8e-05,0.178791,0.0
2fa240dda9fb,"Cummins, Sharon E",False,5,60.0,9,20,0.005455,7.9e-05,0.197412,4e-06
8f95b85faf2c,"Das, Smita",False,3,33.3,4,6,0.002424,7.9e-05,0.210639,1.1e-05
e376208078bc,"deBethizy, J D",False,11,0.0,18,42,0.010909,7.9e-05,0.014816,0.0
973269816944,"Vera, Lisa",False,2,0.0,4,5,0.002424,7.8e-05,0.22639,0.000229
b3d12e1dcda0,"Cao, Xuefei",False,2,0.0,19,23,0.011515,7.7e-05,0.216317,1.3e-05
10a132da1b07,"Levy, David",False,2,0.0,17,25,0.010303,7.7e-05,0.27196,0.024735
41084d439112,"Phillips, Gary",True,2,0.0,19,23,0.011515,7.7e-05,0.216317,1.3e-05
771a3749e283,"Brownstein, Naomi C",False,3,0.0,17,31,0.010303,7.6e-05,0.250068,0.00599
8fa6125edd41,"White, Augustus M",False,2,50.0,6,8,0.003636,7.5e-05,0.229973,0.000154
369a8d6be8b1,"Aubin, Henri-Jean",False,2,100.0,3,3,0.001818,7.4e-05,0.198551,1e-06
fc717dc5528e,"Buss, Vera Helen",False,2,0.0,5,6,0.00303,7.3e-05,0.217505,0.00012
09a4155122be,"White, Cassidy M",False,4,0.0,15,27,0.009091,7.3e-05,0.271565,0.002615
fd05af18c42c,"Wilson, Margaret",False,4,0.0,8,21,0.004848,7.3e-05,0.266474,0.001687
2b56fa7c1054,"Alpert, Hillel R",False,5,0.0,6,11,0.003636,7.2e-05,0.220437,0.000214
b26e49502b75,"Ma, Shaoying",False,3,0.0,6,10,0.003636,7.1e-05,0.244322,0.001043
b1c9a8008613,"Gray, Kevin M",False,3,66.7,11,18,0.006667,7.1e-05,0.249972,0.005697
70c846500533,"Cichon, Sven",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
82327fded896,"Edenberg, Howard J",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
30507e8b3803,"Dahmen, Norbert",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
b58bb2242ba3,"Kendler, Kenneth S",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
e15d023eb547,"Zill, Peter",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
ef785bdfccd8,"Scherbaum, Norbert",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
e6d122a022ff,"Soyka, Michael",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
396c178a6b53,"Johnson, Eric O",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
d678ff927bf1,"Bierut, Laura J",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
7790e468e9e1,"Treutlein, Jens",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
c0c09bfadcc2,"Degenhardt, Louisa",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
46ff03d28edb,"Ising, Marcus",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
c3954befd540,"Saccone, Nancy L",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
682bdc1e447c,"Hoffmann, Per",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
c5a178878c14,"Wodarz, Norbert",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
1602729a9455,"Smiley, Sabrina L",False,3,33.3,4,4,0.002424,7e-05,0.238486,9.6e-05
05cdcee02576,"Grucza, Richard A",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
8bc958b9ddf2,"Herms, Stefan",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
dcb642f93e5f,"Hartmann, Annette M",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
7c50b709e70f,"Giegling, Ina",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
12175113b5ad,"Hopfer, Christian J",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
2bf81fd962d6,"Brown, Sandra A",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
409487bc4a5a,"Mann, Karl",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
4b30c0911db2,"Hewitt, John K",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
6240a1756777,"Iacono, William G",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
e6201acd6f82,"Stallings, Michael C",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
85e9ac815172,"Ridinger, Monika",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
b82b4715dc0a,"Nöthen, Markus M",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
7af3d1b4915d,"Goldman, David",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
065f2aae1a3b,"McGue, Matt",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
ade37b998618,"Rietschel, Marcella",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
5501b9f863ac,"Müller-Myhsok, Bertram",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
c43efa814e24,"Montgomery, Grant W",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
274975ad1b05,"Mattheisen, Manuel",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
b89dfee3871d,"Vanyukov, Michael M",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
91b6edcd0bc6,"Chen, Li-Shiun",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
577cf91f461c,"Rujescu, Dan",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
45feba112bc0,"Hartz, Sarah M",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
d069a4f46972,"Maier, Wolfgang",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
f52c994cc400,"Kiefer, Falk",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
b3f36a094abf,"Shen, Pei-Hong",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
15565472d820,"Nelson, Elliot C",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
b7b4958aba1e,"Lucae, Susanne",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
f0c074211f25,"Maher, Brion S",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
e3e9389fbe40,"Konte, Bettina",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
f32bb6c63cd2,"Frank, Josef",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
a2c36ab3ec5d,"Wall, Tamara L",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
6bc026a024ad,"Culverhouse, Robert C",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
3138ee14bea8,"Lynskey, Michael T",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
c9b8d7a54194,"Heath, Andrew C",False,2,0.0,82,136,0.049697,7e-05,0.241703,0.000182
3f158d7b4791,"Ali, Amna",False,2,50.0,6,9,0.003636,6.9e-05,0.218961,5e-06
1a9fa1e8b8a1,"Crane, Julian",False,2,0.0,3,3,0.001818,6.8e-05,0.163257,2e-06
71fd52202b52,"Harrell, Melissa B",False,3,0.0,6,11,0.003636,6.5e-05,0.209491,7e-06
f1c9492c1451,"Mayo, Matthew S",False,5,40.0,10,23,0.006061,6.3e-05,0.238703,0.000102
f9a553983294,"Cantrell, Jennifer",False,5,0.0,8,15,0.004848,6.3e-05,0.219808,3.9e-05
55d18a0a168c,"Javitz, Harold S",False,3,33.3,19,33,0.011515,6.2e-05,0.267619,0.000509
dcadbdd0a6f8,"Emmons, Karen M",False,2,0.0,5,6,0.00303,5.9e-05,0.225182,0.000149
be1626e3c3bf,"Travis, Nargiz",False,6,33.3,22,46,0.013333,5.9e-05,0.270665,0.012384
0b234573ea06,"Krukowski, Rebecca A",False,2,0.0,4,5,0.002424,5.9e-05,0.199703,4e-06
2982a4a9b97e,"Kucherlapaty, Padmini",False,2,0.0,9,9,0.005455,5.8e-05,0.200192,4e-06
63eb4684a756,"Kotz, Daniel",False,4,25.0,5,9,0.00303,5.7e-05,0.215604,0.000147
400cbb6d2088,"Tosakoon, Sararat",False,2,0.0,8,9,0.004848,5.5e-05,0.192332,0.0
5bb1eb544eff,"Friedman, Abigail S",False,2,50.0,7,10,0.004242,5.4e-05,0.232466,0.001436
bfde34e9c899,"Harvanko, Arit M",False,3,0.0,7,13,0.004242,5.4e-05,0.252823,0.00057
1350115a381a,"Jordt, Sven-Eric",False,2,0.0,4,4,0.002424,5.3e-05,0.22368,6e-06
7b91ed0a5b6d,"Abroms, Lorien C",False,4,25.0,11,29,0.006667,5.2e-05,0.205283,1e-06
19f732d67870,"Khayat, Amal",False,4,25.0,11,29,0.006667,5.2e-05,0.205283,1e-06
89bb98257630,"Jo, Catherine L",False,2,0.0,5,6,0.00303,5.2e-05,0.202989,5e-06
0b8aab6e407f,"Levine, Hagai",False,4,25.0,11,29,0.006667,5.2e-05,0.205283,1e-06
9fc512297728,"Bar-Zeev, Yael",False,4,25.0,11,29,0.006667,5.2e-05,0.205283,1e-06
a4d756e2a258,"Silver, Nathan",False,2,0.0,8,9,0.004848,4.9e-05,0.200622,7e-06
67ac86adfa2d,"Fala, Valeriu",False,2,0.0,11,19,0.006667,4.6e-05,0.204129,2.9e-05
7cb623d20d38,"Górska, Renata",False,2,0.0,11,19,0.006667,4.6e-05,0.204129,2.9e-05
dc68c52a0b94,"Bordeniuc, Gheorghe",False,2,0.0,11,19,0.006667,4.6e-05,0.204129,2.9e-05
14e7acd43c9c,"Gospodaru, Stefan",False,2,0.0,11,19,0.006667,4.6e-05,0.204129,2.9e-05
a6ac4a76d514,"Pacino, Sebastiano Antonio",False,2,0.0,11,19,0.006667,4.6e-05,0.204129,2.9e-05
22d7ccce2cd1,"Loomis, Brett R",False,3,0.0,5,8,0.00303,4.4e-05,0.187668,1e-06
524ad976811b,"Hull, Lynn C",False,2,0.0,17,25,0.010303,4.3e-05,0.261101,0.01249
e0a36db8ced0,"Bodnar, J A",False,4,0.0,13,25,0.007879,4.2e-05,0.011524,0.0
40cbcec4a373,"Fahey, Margaret C",False,2,0.0,6,8,0.003636,4.1e-05,0.200131,5e-06
9f1408324b66,"Shahid, Marian",False,2,50.0,5,6,0.00303,4.1e-05,0.255141,0.000364
6d6743c07045,"Havel, Christopher M",False,3,0.0,6,12,0.003636,4e-05,0.252774,0.000574
b3fc744f3953,"Hair, Elizabeth C",False,3,0.0,9,13,0.005455,4e-05,0.220029,3.1e-05
ea1e879bc759,"Schillinger, Dean",False,2,50.0,10,15,0.006061,3.9e-05,0.197442,6e-06
660cff10c49a,"Hiler, Marzena",False,4,25.0,10,19,0.006061,3.9e-05,0.247935,0.000146
afb15064eaf8,"Cui, Yong",False,2,50.0,8,13,0.004848,3.9e-05,0.221408,3.5e-05
6a734c6a4421,"Duren, Michelle",False,2,0.0,5,7,0.00303,3.8e-05,0.222122,3.5e-05
28b5a6912d91,"McKarns, S C",False,2,0.0,11,12,0.006667,3.8e-05,0.011063,0.0
4b4adadcb717,"Curren, Rodger",False,3,0.0,20,33,0.012121,3.7e-05,0.216353,1.3e-05
cfdb01ed801a,"Miller, Connor R",False,3,0.0,13,25,0.007879,3.7e-05,0.266637,0.028957
34d0c72aad3f,"Behrsing, Holger",False,3,0.0,20,33,0.012121,3.7e-05,0.216353,1.3e-05
23861eda1e03,"Zhang, Jie",False,2,50.0,4,4,0.002424,3.7e-05,0.004242,0.0
0a55320a177b,"Morgan, W T",False,2,0.0,8,8,0.004848,3.6e-05,0.012025,0.0
12fff56a3378,"Liu, Renxiang",False,3,33.3,7,13,0.004242,3.5e-05,0.004096,0.0
e78d20e27f84,"McEwan, Mike",True,2,0.0,11,13,0.006667,3.5e-05,0.148992,0.0
9c0b8c4bfa5b,"Kogel, Ulrike",True,4,0.0,17,41,0.010303,3.5e-05,0.17574,0.0
dc5fe616a7c9,"Kirkpatrick, Matthew G",False,3,0.0,6,13,0.003636,3.4e-05,0.241792,6.6e-05
ec745d0e2236,"Hardesty, Jeffrey J",False,5,0.0,10,26,0.006061,3.4e-05,0.236246,5.1e-05
eefc041bd51d,"Ma, Haijing",False,2,0.0,4,5,0.002424,3.3e-05,0.215037,4.8e-05
b07ffaa18aec,"Neilands, Torsten B",False,3,33.3,4,7,0.002424,3.2e-05,0.237835,0.000272
f9e2ccf15765,"Zeller, Mitch",False,5,0.0,7,12,0.004242,3.2e-05,0.264,0.000703
16f49d8d61c4,"Reisinger, Sarah A",False,4,0.0,9,31,0.005455,3.2e-05,0.248831,0.000643
ae67f9ab3132,"Saraf, Sejal",False,2,0.0,7,9,0.004242,3.2e-05,0.209458,5e-06
0726d9e5ab2f,"Weng, Daniel Y",False,4,0.0,9,31,0.005455,3.2e-05,0.248831,0.000643
3a2009a1d9e9,"Feng, Miao",False,2,0.0,8,10,0.004848,3.2e-05,0.201208,8e-06
b31fb519631f,"Henningfield, J",False,2,50.0,8,9,0.004848,3.1e-05,0.163748,0.0
ec711f5f5601,"Ogden, M W",False,2,50.0,4,4,0.002424,3.1e-05,0.011063,0.0
6dbc2773637d,"Morgan, Jennifer C",False,3,0.0,10,20,0.006061,3e-05,0.22137,9.8e-05
39bc1bd2cb41,"Hardie, Lucy",False,5,20.0,3,10,0.001818,3e-05,0.178182,7e-06
0afcd855a043,"Patterson, Freda",False,2,100.0,6,9,0.003636,3e-05,0.238616,0.000107
9a765b48563a,"Fallin, Amanda",False,2,50.0,2,2,0.001212,3e-05,0.181244,0.0
ac07df1e0c7e,"Heley, Kathryn",False,2,0.0,5,5,0.00303,2.9e-05,0.238052,0.0002
8efee689837f,"Arnold, Michael J",False,2,50.0,7,9,0.004242,2.9e-05,0.22414,3e-05
47bfa3e49554,"Saliba, Najat",False,8,0.0,14,61,0.008485,2.9e-05,0.234005,0.000155
c4a45dbf2f47,"Price, Sarah N",False,2,50.0,7,10,0.004242,2.8e-05,0.223603,0.000438
65850d207d6e,"Kim, Sooyong",False,2,0.0,3,4,0.001818,2.8e-05,0.223833,9.8e-05
02ff25b4ba16,"Selya, Arielle",False,2,0.0,3,4,0.001818,2.8e-05,0.223833,9.8e-05
a3a4dfc2e566,"Kelley, Dannielle",False,5,0.0,10,22,0.006061,2.8e-05,0.223069,8.1e-05
2eff86e7fbc3,"Oviedo, Alberto",True,2,0.0,14,22,0.008485,2.7e-05,0.175669,0.0
9cff469b5982,"Pritchard, W S",False,9,0.0,6,20,0.003636,2.7e-05,0.010371,0.0
26697222c34c,"Lebrun, Stefan",True,2,0.0,14,22,0.008485,2.7e-05,0.175669,0.0
a0903a66f698,"Yerger, Valerie B",False,5,0.0,2,3,0.001212,2.7e-05,0.202048,1.9e-05
9213369579cb,"Yen, Miao-Shan",False,3,0.0,10,17,0.006061,2.6e-05,0.23866,3.7e-05
aafa51722240,"Pacek, Lauren R",False,3,33.3,12,17,0.007273,2.6e-05,0.267619,0.001534
e3189266904c,"Thirlway, Frances",False,3,0.0,6,6,0.003636,2.6e-05,0.228088,0.001007
6ab5ca484ee9,"Mons, Ute",False,2,0.0,5,6,0.00303,2.6e-05,0.238878,0.002789
5c1dda80fb14,"Camacho, Oscar M",True,3,0.0,12,18,0.007273,2.5e-05,0.148992,0.0
7d67c71377ea,"Couch, Elizabeth T",False,2,50.0,3,4,0.001818,2.5e-05,0.237016,0.000121
9bec23d2a813,"Nie, Cong",False,3,0.0,5,5,0.00303,2.5e-05,0.0033,0.0
bc7b9faac123,"Xiang, Yang",True,3,0.0,15,26,0.009091,2.5e-05,0.175058,0.0
0c89191f8464,"Vuillaume, Gregory",True,2,0.0,15,23,0.009091,2.5e-05,0.175693,0.0
c89e44d46874,"Leroy, Patrice",True,2,0.0,15,23,0.009091,2.5e-05,0.175693,0.0
5e5c5548f86d,"Saliba, Najat Aoun",False,5,20.0,10,28,0.006061,2.5e-05,0.233838,8.1e-05
31132c65fd0a,"Ruokolainen, Otto",False,3,0.0,5,9,0.00303,2.5e-05,0.187883,0.0
399deb0e78c1,"Malone, Ruth E",False,7,0.0,3,4,0.001818,2.4e-05,0.194419,6e-06
8c0f8d05c25c,"Prabhu, Prital",False,2,50.0,4,8,0.002424,2.4e-05,0.217867,1.3e-05
b1c3c7561023,"Morean, Meghan E",False,2,0.0,5,6,0.00303,2.4e-05,0.233005,2.4e-05
6be7e825fe87,"Kozlowski, Lynn T",False,7,28.6,9,16,0.005455,2.4e-05,0.273324,0.004935
85095ae3d5ab,"Simonavicius, Erikas",False,2,0.0,8,9,0.004848,2.3e-05,0.233462,0.002256
bf2837a9112b,"Bates, C",False,2,50.0,4,5,0.002424,2.3e-05,0.16338,0.0
dfe2d403406a,"Hanby, Elaine",False,2,0.0,5,7,0.00303,2.3e-05,0.225182,0.000154
f0a3007a04ff,"Reynolds, J H",False,3,0.0,10,17,0.006061,2.3e-05,0.012765,0.0
cdfb886e1b51,"Sinamo, Joshua K",False,2,0.0,9,15,0.005455,2.3e-05,0.236203,3.8e-05
5f6268e95eb4,"Nelson, Paul R",False,2,0.0,4,4,0.002424,2.2e-05,0.149213,0.0
1e5aa90cf84e,"Titz, Bjoern",True,3,0.0,16,29,0.009697,2.2e-05,0.175763,0.0
e5d21457ab62,"Kaplan, Bekir",False,3,33.3,6,11,0.003636,2.2e-05,0.230662,2.9e-05
1ec54b0be0d0,"Feirman, Shari P",False,4,0.0,39,79,0.023636,2.2e-05,0.280957,0.0396
5e7947318562,"Peng, Annie R",False,3,66.7,10,20,0.006061,2.2e-05,0.26384,0.000578
904de5f389df,"Theodoulou, Annika",False,2,50.0,8,13,0.004848,2.1e-05,0.225882,0.000107
de26d2748601,"Hajizadeh, Anisa",False,2,50.0,8,13,0.004848,2.1e-05,0.225882,0.000107
089826f60fdf,"Trigger, Sarah",False,3,0.0,9,14,0.005455,2.1e-05,0.223031,4e-05
867344f37ebd,"Shrestha, Sundar S",False,2,50.0,5,7,0.00303,2.1e-05,0.195933,2e-06
f4cff80fe5f5,"Wang, Xu",False,2,50.0,5,7,0.00303,2.1e-05,0.195933,2e-06
ab2c0c718aaa,"Hacker, Kiana",False,2,50.0,8,10,0.004848,2.1e-05,0.258316,0.001466
902c737ec868,"Nury, Catherine",True,2,0.0,12,17,0.007273,2.1e-05,0.174987,0.0
3d4dde38711a,"Trivers, Katrina F",False,2,50.0,5,7,0.00303,2.1e-05,0.195933,2e-06
3df7a14a1a6c,"Krasnow, Ruth",False,4,25.0,19,44,0.011515,2e-05,0.267619,0.000736
b46497d63ff2,"Tfayli, Dana",False,4,0.0,9,21,0.005455,2e-05,0.240326,0.000117
c340e86687d0,"Tran, Brian",False,4,0.0,6,16,0.003636,2e-05,0.162245,0.0
c1733b7c469e,"Hayes, A W",False,2,0.0,10,12,0.006061,1.9e-05,0.010775,0.0
07e9bb42a060,"Nonnemaker, James M",False,2,50.0,3,3,0.001818,1.9e-05,0.187318,0.0
b2d747fdf26d,"Yang, Bo",False,3,0.0,4,6,0.002424,1.9e-05,0.219181,0.000304
4b2e7c169791,"Liakoni, Evangelia",False,7,14.3,10,30,0.006061,1.9e-05,0.265878,0.001547
77947727466e,"Lee, Sungkyu",False,5,20.0,7,9,0.004242,1.8e-05,0.237533,0.00444
fd560e4d6495,"Michel, Martha",False,2,50.0,17,27,0.010303,1.8e-05,0.267182,0.000488
619de3f692c9,"Wong, Ee Tsin",True,2,0.0,12,19,0.007273,1.8e-05,0.17494,0.0
76baa2428830,"Byrd, G D",False,4,25.0,6,11,0.003636,1.8e-05,0.010371,0.0
7ea6407df5ed,"Liu, Jinghua",False,2,50.0,14,22,0.008485,1.7e-05,0.266746,0.000465
8504e81054ed,"Roemer, Ewald",False,2,0.0,7,9,0.004242,1.7e-05,0.17638,0.0
6cdf3efc7a0e,"Strayer, Lori G",False,3,33.3,23,43,0.013939,1.6e-05,0.270665,0.001816
5cab78213d86,"Dowd, Ashley N",False,2,0.0,7,11,0.004242,1.6e-05,0.237619,5.8e-05
2baae71adeef,"Rahn, C A",False,4,0.0,13,23,0.007879,1.6e-05,0.013382,0.0
1ee66cecbc04,"Richardson, Amanda",False,3,33.3,6,8,0.003636,1.5e-05,0.240194,0.001
003fd7052aa9,"Stewart, Susan L",False,4,25.0,10,24,0.006061,1.5e-05,0.197442,6e-06
b070444d7344,"Alberg, Anthony J",False,4,25.0,17,34,0.010303,1.5e-05,0.250259,0.005789
984a975b41a0,"Dove, Melanie S",False,4,25.0,10,24,0.006061,1.5e-05,0.197442,6e-06
026d29be21e1,"Soto, Claradina",False,2,0.0,7,9,0.004242,1.5e-05,0.244871,0.000139
f9f5a8460cd6,"Wewers, Mary Ellen",False,3,0.0,4,5,0.002424,1.5e-05,0.231602,0.000122
b7526daece22,"Ebajemito, James",True,2,0.0,10,12,0.006061,1.4e-05,0.148654,0.0
21944adc46c6,"Kock, Loren",False,4,25.0,9,16,0.005455,1.4e-05,0.217649,0.0003
303b1681c2c8,"Bialous, Stella A",False,4,50.0,3,3,0.001818,1.3e-05,0.228806,2.5e-05
